class	count	class;label	percentage
Q30061294	2	'supernatural being in a work of fiction'@en	0.0%
Q30028999	2	'practice'@en	0.0%
Q2995263	2	'motorcycle component'@en	0.0%
Q29918292	2	'cultural organization'@en	0.0%
Q29788158	2	'award for best newcomer'@en	0.0%
Q2974552	2	'city in New Jersey'@en	0.0%
Q2973801	2	'fortified line'@en	0.0%
Q29654714	2	'national motto'@en	0.0%
Q29441572	2	'heptad'@en	0.0%
Q294414	2	'public office'@en	0.0%
Q2920592	2	'binary opposition'@en	0.0%
Q2912397	2	'single-day road race'@en	0.0%
Q2908004	2	'powder'@en	0.0%
Q28922885	2	'procedural programming language'@en	0.0%
Q28920052	2	'non-negative integer'@en	0.0%
Q28807042	2	'game variant'@en	0.0%
Q28753832	2	'Go term'@en	0.0%
Q286576	2	'register'@en	0.0%
Q286300	2	'dress code'@en	0.0%
Q2863	2	'cologne'@en	0.0%
Q2858704	2	'appellation'@en	0.0%
Q28379876	2	'multimedia container'@en	0.0%
Q28328984	2	'village in Armenia'@en	0.0%
Q2832080	2	'tropane alkaloids'@en	0.0%
Q283202	2	'harbor'@en	0.0%
Q28146196	2	'music database'@en	0.0%
Q2811	2	'submarine'@en	0.0%
Q28097443	2	'hour system'@en	0.0%
Q27968055	2	'recurrent event edition'@en	0.0%
Q27921916	2	'anthropomorphic character'@en	0.0%
Q27863646	2	'mythical people'@en	0.0%
Q27676416	2	'city or town'@en	0.0%
Q276548	2	'secret society'@en	0.0%
Q276453	2	'monster'@en	0.0%
Q27554677	2	'former capital'@en	0.0%
Q275186	2	'gang'@en	0.0%
Q27506396	2	'magic item'@en	0.0%
Q2746731	2	'parody music'@en	0.0%
Q2742167	2	'religious community'@en	0.0%
Q2736168	2	'historical nationality'@en	0.0%
Q273320	2	'sibyl'@en	0.0%
Q27303776	2	'anthropomorphic mouse or rat'@en	0.0%
Q270791	2	'state-owned enterprise'@en	0.0%
Q26971562	2	'comic format'@en	0.0%
Q26896697	2	'baseball team season'@en	0.0%
Q2671652	2	'medical test'@en	0.0%
Q2662845	2	'plant disease'@en	0.0%
Q26529	2	'space probe'@en	0.0%
Q262882	2	'statutory city of Austria'@en	0.0%
Q2627975	2	'ceremony'@en	0.0%
Q2627400	2	'geographic envelope'@en	0.0%
Q2604618	2	'fishing tackle'@en	0.0%
Q25956	2	'space station'@en	0.0%
Q25894868	2	'place type'@en	0.0%
Q2576663	2	'engine configuration'@en	0.0%
Q257391	2	'federal capital'@en	0.0%
Q2555896	2	'municipality of Colombia'@en	0.0%
Q25530138	2	'yuan'@en	0.0%
Q25412763	2	'city in Chile'@en	0.0%
Q25372	2	'drama'@en	0.0%
Q253275	2	'lecture hall'@en	0.0%
Q25235	2	'hour'@en	0.0%
Q2515887	2	'pattern of behavior'@en	0.0%
Q24905	2	'verb'@en	0.0%
Q2462003	2	'instant messaging client'@en	0.0%
Q24569309	2	'Tony Awards ceremony'@en	0.0%
Q2441645	2	'sound format'@en	0.0%
Q2438541	2	'manner of death'@en	0.0%
Q24336490	2	'Norse mythical event'@en	0.0%
Q24336068	2	'mythical war'@en	0.0%
Q24336031	2	'mythical river'@en	0.0%
Q24335044	2	'Norse mythical entity'@en	0.0%
Q2432003	2	'deep-submergence vehicle'@en	0.0%
Q24300735	2	'Handel society'@en	0.0%
Q24296329	2	'mythological horse'@en	0.0%
Q24229398	2	'agent'@en	0.0%
Q241284	2	'geosphere'@en	0.0%
Q2399482	2	'techno club'@en	0.0%
Q23958852	2	'variable-order class'@en	0.0%
Q23902005	2	'literary festival'@en	0.0%
Q2373919	2	'intentional community'@en	0.0%
Q2355426	2	'distress signal'@en	0.0%
Q2351962	2	'raster graphics editor'@en	0.0%
Q2347716	2	'paper-and-pencil game'@en	0.0%
Q23392	2	'ice'@en	0.0%
Q23296480	2	'highly touchable number'@en	0.0%
Q2324556	2	'state media'@en	0.0%
Q2319498	2	'landmark'@en	0.0%
Q230752	2	'auditorium'@en	0.0%
Q23015925	2	'demigod of Greek mythology'@en	0.0%
Q2300494	2	'summer festival'@en	0.0%
Q23002042	2	'private educational institution'@en	0.0%
Q22999537	2	'vehicle family'@en	0.0%
Q2298624	2	'soldier\'s song'@en	0.0%
Q2294018	2	'color model'@en	0.0%
Q2292572	2	'district of Costa Rica'@en	0.0%
Q22923920	2	'territorial collectivity of France with special status'@en	0.0%
Q22813674	2	'group of biblical humans'@en	0.0%
Q22812564	2	'Japanese given name'@en	0.0%
Q2276925	2	'municipality of Galicia'@en	0.0%
Q2276525	2	'sound system'@en	0.0%
Q2275640	2	'sexual preference'@en	0.0%
Q22731	2	'stone'@en	0.0%
Q22704163	2	'firearm model'@en	0.0%
Q22687823	2	'Christian liturgical element'@en	0.0%
Q22670030	2	'former French region'@en	0.0%
Q2264955	2	'coastal spa'@en	0.0%
Q226008	2	'Japanese idol'@en	0.0%
Q2247863	2	'high proper-motion star'@en	0.0%
Q2245405	2	'key event'@en	0.0%
Q223557	2	'physical object'@en	0.0%
Q2223653	2	'terrorist attack'@en	0.0%
Q2199	2	'dwarf planet'@en	0.0%
Q21869758	2	'delegated commune'@en	0.0%
Q2182919	2	'alphabetic writing system'@en	0.0%
Q2179958	2	'district of Peru'@en	0.0%
Q217036	2	'leap year starting on Friday and ending on Saturday'@en	0.0%
Q217024	2	'leap year starting on Monday and ending on Tuesday'@en	0.0%
Q217019	2	'leap year starting on Thursday and ending on Friday'@en	0.0%
Q216653	2	'window manager'@en	0.0%
Q21562092	2	'imperative programming language'@en	0.0%
Q21550639	2	'geometric concept'@en	0.0%
Q21507383	2	'provincial or territorial capital city in Canada'@en	0.0%
Q21506450	2	'military unit size class'@en	0.0%
Q213441	2	'shop'@en	0.0%
Q213369	2	'webcomic'@en	0.0%
Q212930	2	'online shopping'@en	0.0%
Q2127044	2	'gezang'@en	0.0%
Q212441	2	'Estonia in the Eurovision Song Contest'@en	0.0%
Q2120608	2	'function word'@en	0.0%
Q2119819	2	'code of conduct'@en	0.0%
Q21192438	2	'fictional species'@en	0.0%
Q21191150	2	'fictional sibling group'@en	0.0%
Q211364	2	'principle'@en	0.0%
Q211236	2	'celebrity'@en	0.0%
Q21114848	2	'magazine genre'@en	0.0%
Q210980	2	'virtual community'@en	0.0%
Q21076217	2	'art project'@en	0.0%
Q21070598	2	'narrative entity'@en	0.0%
Q21029893	2	'religious object'@en	0.0%
Q210272	2	'cultural heritage'@en	0.0%
Q21010817	2	'city of Pennsylvania'@en	0.0%
Q21009059	2	'Class IIIB combustible liquid'@en	0.0%
Q21009057	2	'Class II combustible liquid'@en	0.0%
Q21009056	2	'Class IC flammable liquid'@en	0.0%
Q209741	2	'programme music'@en	0.0%
Q20968950	2	'performance series'@en	0.0%
Q2094951	2	'spade'@en	0.0%
Q20937557	2	'series'@en	0.0%
Q209225	2	'national liberation movement'@en	0.0%
Q20897549	2	'art institution'@en	0.0%
Q20858006	2	'federal law enforcement agency of the United States'@en	0.0%
Q208569	2	'studio album'@en	0.0%
Q208500	2	'principality'@en	0.0%
Q20830276	2	'group of mythical characters'@en	0.0%
Q20820018	2		0.0%
Q2080967	2	'salutation'@en	0.0%
Q208030	2	'mudra'@en	0.0%
Q207869	2	'epithet'@en	0.0%
Q207822	2	'packaging and labeling'@en	0.0%
Q20742825	2	'cultural depiction'@en	0.0%
Q207264	2	'Fermat number'@en	0.0%
Q207170	2	'office suite'@en	0.0%
Q20679540	2	'cinema chain'@en	0.0%
Q2066623	2	'Passions'@en	0.0%
Q20644555	2	'fantasy genre'@en	0.0%
Q20642011	2	'guerrilla movement'@en	0.0%
Q206361	2	'concern'@en	0.0%
Q2061186	2	'religious order'@en	0.0%
Q2055880	2	'passenger ship'@en	0.0%
Q205178	2	'child prodigy'@en	0.0%
Q203904	2	'Middle-earth elf'@en	0.0%
Q203441	2	'Armenia in the Eurovision Song Contest'@en	0.0%
Q202871	2	'emulator'@en	0.0%
Q202435	2	'lieutenancy area of Scotland'@en	0.0%
Q20225034	2	'unfinished novel'@en	0.0%
Q20202352	2	'locality of Mexico'@en	0.0%
Q2016626	2	'power trio'@en	0.0%
Q20155966	2	'XML-based format'@en	0.0%
Q20086263	2	'Game of Thrones character'@en	0.0%
Q20086260	2	'A Song of Ice and Fire character'@en	0.0%
Q20074337	2	'auto racing team'@en	0.0%
Q20027953	2	'aircraft functional class'@en	0.0%
Q200141	2	'necropolis'@en	0.0%
Q1998962	2	'beer style'@en	0.0%
Q1993624	2	'spectroscopic binary star'@en	0.0%
Q1990975	2	'hexagonal pyramidal number'@en	0.0%
Q19899465	2	'former church'@en	0.0%
Q1989945	2	'agrotown'@en	0.0%
Q19838114	2	'fictional mountain'@en	0.0%
Q19832486	2	'locomotive class'@en	0.0%
Q19832479	2	'vessel class'@en	0.0%
Q1980247	2	'chapter'@en	0.0%
Q1973927	2	'punch'@en	0.0%
Q1968435	2	'national cuisine'@en	0.0%
Q19509097	2	'cigarette brand'@en	0.0%
Q193977	2	'music video'@en	0.0%
Q193955	2	'hardback'@en	0.0%
Q193291	2	'spirit'@en	0.0%
Q19324463	2	'fictional child'@en	0.0%
Q192581	2	'job'@en	0.0%
Q1924249	2	'measurand'@en	0.0%
Q192299	2	'county of Norway'@en	0.0%
Q1920219	2	'social issue'@en	0.0%
Q19191604	2	'chamber music ensemble'@en	0.0%
Q191600	2	'civil and political rights'@en	0.0%
Q19097	2	'sect'@en	0.0%
Q190899	2	'centered hexagonal number'@en	0.0%
Q190893	2	'centered cube number'@en	0.0%
Q190891	2	'centered pentagonal number'@en	0.0%
Q19020	2	'Academy Awards'@en	0.0%
Q1898047	2	'Marian devotions'@en	0.0%
Q18918041	2	'municipality of West Bengal'@en	0.0%
Q18888037	2	'U.S. state motto'@en	0.0%
Q1887898	2	'activist group'@en	0.0%
Q188443	2	'micronation'@en	0.0%
Q18783400	2	'genre of sculpture'@en	0.0%
Q18706315	2	'hypothetical entity'@en	0.0%
Q18703581	2	'game on cell board'@en	0.0%
Q18691601	2	'ward of Tanzania'@en	0.0%
Q186875	2	'Mersenne prime'@en	0.0%
Q18654742	2	'pizzeria chain'@en	0.0%
Q186509	2	'mathematical constant'@en	0.0%
Q18643213	2	'military equipment'@en	0.0%
Q186165	2	'web portal'@en	0.0%
Q186150	2	'fallacy'@en	0.0%
Q186117	2	'timeline'@en	0.0%
Q18602566	2	'book format'@en	0.0%
Q185836	2	'age of a person'@en	0.0%
Q18572946	2	'fictional space station'@en	0.0%
Q18564289	2	'cultural heritage site in Slovenia'@en	0.0%
Q18563360	2	'Quranic character'@en	0.0%
Q18562479	2	'vital record'@en	0.0%
Q18558301	2	'college sports team'@en	0.0%
Q185583	2	'candy'@en	0.0%
Q18535	2	'allegory'@en	0.0%
Q18511800	2	'separation'@en	0.0%
Q184826	2	'Vanir'@en	0.0%
Q184558	2	'absolute monarchy'@en	0.0%
Q183770	2	'Christian creed'@en	0.0%
Q18328097	2	'courage award'@en	0.0%
Q18327525	2	'fictional clone'@en	0.0%
Q18327510	2	'fictional robot'@en	0.0%
Q1827102	2	'religious war'@en	0.0%
Q182547	2	'Roman province'@en	0.0%
Q1825417	2	'moveable feast'@en	0.0%
Q182406	2	'Okeanid'@en	0.0%
Q182167	2	'vertical'@en	0.0%
Q18195680	2	'shoe style'@en	0.0%
Q181847	2	'cover band'@en	0.0%
Q1815901	2	'electronic circuit'@en	0.0%
Q1812439	2	'vinyl polymer'@en	0.0%
Q18058299	2	'fictional castle'@en	0.0%
Q1803829	2	'landscape type'@en	0.0%
Q18011171	2	'unfinished or abandoned film project'@en	0.0%
Q179805	2	'political philosophy'@en	0.0%
Q179600	2	'spectral class'@en	0.0%
Q179405	2	'reflex'@en	0.0%
Q1791899	2	'cultural magazine'@en	0.0%
Q178985	2	'ode'@en	0.0%
Q1789452	2	'criterion'@en	0.0%
Q1789202	2	'Fuzz'@en	0.0%
Q1788992	2	'criminal organization'@en	0.0%
Q178715	2	'rhyme'@en	0.0%
Q1786517	2	'palo'@en	0.0%
Q1783121	2	'organic matter'@en	0.0%
Q1780072	2		0.0%
Q1779868	2	'combination drug'@en	0.0%
Q1778613	2	'oxocarbon'@en	0.0%
Q177716	2	'pogrom'@en	0.0%
Q17736	2	'axiom'@en	0.0%
Q17710986	2	'literary pentalogy'@en	0.0%
Q1768043	2	'Metropolitan Statistical Area'@en	0.0%
Q1762471	2	'rhetorical device'@en	0.0%
Q1753063	2	'children\'s choir'@en	0.0%
Q17505024	2	'space agency'@en	0.0%
Q174736	2	'destroyer'@en	0.0%
Q1743327	2	'сhurch college'@en	0.0%
Q174211	2	'organic compound'@en	0.0%
Q172754	2	'World\'s Fair'@en	0.0%
Q17199338	2	'fictional continent'@en	0.0%
Q17156793	2	'American football team'@en	0.0%
Q17080472	2	'weight class'@en	0.0%
Q1704572	2	'continuum'@en	0.0%
Q17028492	2	'hypothetical technology'@en	0.0%
Q17012118	2	'emergency population warning'@en	0.0%
Q169207	2	'discrimination'@en	0.0%
Q16858238	2	'train category'@en	0.0%
Q16858213	2	'town in Romania'@en	0.0%
Q1682108	2	'vision'@en	0.0%
Q167037	2	'corporation'@en	0.0%
Q1668024	2	'service on internet'@en	0.0%
Q166620	2	'drainage basin'@en	0.0%
Q166502	2	'seven deadly sins'@en	0.0%
Q1660312	2	'major label'@en	0.0%
Q165194	2	'application programming interface'@en	0.0%
Q16510064	2	'sporting event'@en	0.0%
Q163709	2	'satyr'@en	0.0%
Q16333402	2	'English proverbs'@en	0.0%
Q162875	2	'mausoleum'@en	0.0%
Q162657	2	'neurotransmitter'@en	0.0%
Q162602	2	'river island'@en	0.0%
Q1624034	2	'adage'@en	0.0%
Q1620186	2	'brain region'@en	0.0%
Q1618549	2	'dimensionless unit'@en	0.0%
Q16110	2	'region of Italy'@en	0.0%
Q16103215	2	'boat type'@en	0.0%
Q161	2	'fiber'@en	0.0%
Q160742	2	'abbey'@en	0.0%
Q160645	2	'orphanage'@en	0.0%
Q1601291	2	'bypass rite'@en	0.0%
Q15991290	2	'professional sports league'@en	0.0%
Q15978876	2	'canonization status'@en	0.0%
Q15974307	2	'Einheitsgemeinde of Germany'@en	0.0%
Q159226	2	'alkyne'@en	0.0%
Q15912738	2	'witch in the Oz universe'@en	0.0%
Q15911738	2	'hydroelectric power station'@en	0.0%
Q15900647	2	'conference series'@en	0.0%
Q158970	2	'tort'@en	0.0%
Q1589492	2	'King of the Gods'@en	0.0%
Q15884100	2	'word puzzle'@en	0.0%
Q1587799	2	'centered nonagonal number'@en	0.0%
Q158438	2	'arch bridge'@en	0.0%
Q15831576	2	'fundamental state of matter'@en	0.0%
Q15831325	2	'class used in Universal Decimal Classification'@en	0.0%
Q15727816	2	'painting series'@en	0.0%
Q1572070	2	'youth organization'@en	0.0%
Q15708422	2	'fictional energy'@en	0.0%
Q15707563	2	'fictional automobile'@en	0.0%
Q1570262	2	'unfinished building'@en	0.0%
Q1569997	2	'hyperoperation'@en	0.0%
Q1569856	2	'lunar deity'@en	0.0%
Q156362	2	'winery'@en	0.0%
Q15633582	2	'MediaWiki website'@en	0.0%
Q15571255	2	'indigenous peoples of North America'@en	0.0%
Q15524954	2	'voice banking'@en	0.0%
Q1550643	2	'principle'@en	0.0%
Q1548406	2	'national theatre'@en	0.0%
Q1547148	2	'bugle call'@en	0.0%
Q15404978	2	'gendered expression'@en	0.0%
Q154	2	'alcoholic beverage'@en	0.0%
Q1539016	2	'Christian worship'@en	0.0%
Q15334	2	'municipality of Poland'@en	0.0%
Q15331236	2	'fictional family'@en	0.0%
Q15303456	2	'rugby union venue'@en	0.0%
Q152574	2	'coat'@en	0.0%
Q15253706	2	'like a city'@en	0.0%
Q15239622	2	'disputed territory'@en	0.0%
Q15222637	2	'unit of speed'@en	0.0%
Q15221373	2	'fourth-class city'@en	0.0%
Q15141321	2	'train service'@en	0.0%
Q1512368	2	'indefinite legal concept'@en	0.0%
Q15092344	2	'urban area in Norway'@en	0.0%
Q15063611	2	'city in the state of New York'@en	0.0%
Q15026	2	'chair'@en	0.0%
Q1497384	2	'part of building'@en	0.0%
Q14941854	2	'oil company'@en	0.0%
Q1493054	2	'type of wood'@en	0.0%
Q1485500	2	'tangible good'@en	0.0%
Q1483833	2	'figure used in threatening children'@en	0.0%
Q14784328	2	'state capital in Germany'@en	0.0%
Q14770218	2	'cantonal capital of Switzerland'@en	0.0%
Q14762300	2	'single-tier municipality'@en	0.0%
Q1471432	2	'space laboratory'@en	0.0%
Q147027	2	'thought experiment'@en	0.0%
Q14639	2	'Trojan horse'@en	0.0%
Q145134	2	'strictly non-palindromic number'@en	0.0%
Q1449648	2	'tabloid'@en	0.0%
Q1443933	2	'design studio'@en	0.0%
Q1441762	2	'aspect ratio'@en	0.0%
Q144	2	'dog'@en	0.0%
Q14390508	2	'centered dodecahedral number'@en	0.0%
Q14390192	2	'centered tetrahedral number'@en	0.0%
Q1437459	2	'non-geologically related mountain range'@en	0.0%
Q1437361	2	'form of art'@en	0.0%
Q1433428	2	'battle cry'@en	0.0%
Q14276458	2	'deck arch bridge'@en	0.0%
Q1416251	2	'gossip magazine'@en	0.0%
Q1414262	2	'piano trio'@en	0.0%
Q14092	2	'gymnasium'@en	0.0%
Q1402592	2	'island group'@en	0.0%
Q1401522	2	'public holidays in Sweden'@en	0.0%
Q1398645	2	'vocal quartet'@en	0.0%
Q1391517	2	'Fachverband'@en	0.0%
Q1385610	2	'excerpt'@en	0.0%
Q13825533	2	'dodecahedral number'@en	0.0%
Q1381899	2	'municipality of Vietnam'@en	0.0%
Q1375749	2	'European City'@en	0.0%
Q1371150	2	'hostage crisis'@en	0.0%
Q1368848	2	'literary magazine'@en	0.0%
Q1368086	2	'Active SETI'@en	0.0%
Q1363599	2	'passenger train'@en	0.0%
Q13587321	2	'unit of angle'@en	0.0%
Q135010	2	'war crime'@en	0.0%
Q1344963	2	'world championship'@en	0.0%
Q13418847	2	'historical event'@en	0.0%
Q13402009	2	'apartment building'@en	0.0%
Q1335818	2	'supranational union'@en	0.0%
Q1331083	2	'human subject research'@en	0.0%
Q1323642	2	'transcontinental country'@en	0.0%
Q1323212	2	'insurgency'@en	0.0%
Q13226541	2	'human spaceflight program'@en	0.0%
Q1318295	2	'narrative'@en	0.0%
Q131559	2	'shield'@en	0.0%
Q131557	2	'amulet'@en	0.0%
Q131183	2	'cabaret'@en	0.0%
Q1310653	2	'Swedish Royal Academies'@en	0.0%
Q1310239	2	'component'@en	0.0%
Q130825	2	'particle accelerator'@en	0.0%
Q130003	2	'ski resort'@en	0.0%
Q1298668	2	'research project'@en	0.0%
Q12969754	2	'electromagnetic radiation'@en	0.0%
Q1296819	2	'lawn game'@en	0.0%
Q129558	2	'ocean current'@en	0.0%
Q129372	2	'European Capital of Culture'@en	0.0%
Q12870	2	'explosive material'@en	0.0%
Q12772052	2	'multi-paradigm programming language'@en	0.0%
Q1272194	2	'tile-based game'@en	0.0%
Q1266031	2	'angel in Islam'@en	0.0%
Q126351	2	'Autobot'@en	0.0%
Q12617225	2	'religious literature'@en	0.0%
Q1261571	2	'radio orchestra'@en	0.0%
Q1255828	2	'controversy'@en	0.0%
Q12518	2	'tower'@en	0.0%
Q12503	2	'integer'@en	0.0%
Q12443800	2	'state of India'@en	0.0%
Q1238731	2	'Vigil'@en	0.0%
Q1234255	2	'regional unit of Greece'@en	0.0%
Q12334344	2	'legendary hero'@en	0.0%
Q12189625	2	'Sufi terminology'@en	0.0%
Q121750	2	'gas giant'@en	0.0%
Q12042110	2	'steel bridge'@en	0.0%
Q1200532	2	'repdigit'@en	0.0%
Q1194951	2	'national sports team'@en	0.0%
Q1194040	2	'Hindu scriptures and texts'@en	0.0%
Q1192539	2	'medical terminology'@en	0.0%
Q1190993	2	'solar term'@en	0.0%
Q1188663	2	'Colonial Colleges'@en	0.0%
Q1184244	2	'delict'@en	0.0%
Q1180262	2	'residenz'@en	0.0%
Q11773926	2	'ecclesiastical occupation'@en	0.0%
Q1173065	2	'album'@en	0.0%
Q1172903	2	'loch'@en	0.0%
Q117205	2	'Montenegro in the Eurovision Song Contest'@en	0.0%
Q11663	2	'weather'@en	0.0%
Q1165838	2	'hexagonal number'@en	0.0%
Q1164847	2	'dansband'@en	0.0%
Q11635	2	'theatre'@en	0.0%
Q11613006	2	'music manuscript'@en	0.0%
Q11578774	2	'broadcasting program'@en	0.0%
Q1157625	2	'daemon'@en	0.0%
Q1156831	2	'umbrella organization'@en	0.0%
Q1156686	2	'roof shape'@en	0.0%
Q1156402	2	'reasoning'@en	0.0%
Q1154710	2	'association football venue'@en	0.0%
Q1151663	2	'novelty music'@en	0.0%
Q1149305	2	'disposition'@en	0.0%
Q1147395	2	'district of Turkey'@en	0.0%
Q11461	2	'sound'@en	0.0%
Q11460	2	'clothing'@en	0.0%
Q11435	2	'liquid'@en	0.0%
Q1140722	2	'drinking game'@en	0.0%
Q1140316	2	'penal colony'@en	0.0%
Q1137468	2	'aerial bomb'@en	0.0%
Q1136846	2	'Sinfonia concertante'@en	0.0%
Q1131296	2	'freguesia of Portugal'@en	0.0%
Q11303163	2	'effects pedal'@en	0.0%
Q1128637	2	'national symbol'@en	0.0%
Q1107	2	'anime'@en	0.0%
Q110550976	2	'Saqqara king'@en	0.0%
Q110518305	2		0.0%
Q11016	2	'technology'@en	0.0%
Q110013851	2	'type of theatrical work'@en	0.0%
Q110009901	2	'postcode area'@en	0.0%
Q109852002	2	'movement aid device'@en	0.0%
Q109734237	2	'individual means of transport'@en	0.0%
Q109645909	2	'astronomical object in the solar system'@en	0.0%
Q109289221	2	'female duo'@en	0.0%
Q109189047	2	'phenethylamine alkaloid'@en	0.0%
Q10913792	2	'flammable gas'@en	0.0%
Q10886944	2	'admirable number'@en	0.0%
Q1088391	2	'rump state'@en	0.0%
Q108709	2	'diminutive'@en	0.0%
Q108676140	2	'audio content genre'@en	0.0%
Q108377574	2	'Islamic religious occupation'@en	0.0%
Q1081138	2	'historic site'@en	0.0%
Q108065012	2	'radio character'@en	0.0%
Q108040090	2	'music release type by format'@en	0.0%
Q1079196	2	'command'@en	0.0%
Q1078597	2	'artistic language'@en	0.0%
Q1077857	2	'persona'@en	0.0%
Q107736918	2	'series of concerts'@en	0.0%
Q107679	2	'cliff'@en	0.0%
Q1076022	2	'Mahavidya'@en	0.0%
Q107478770	2	'document genre'@en	0.0%
Q107390	2	'federated state'@en	0.0%
Q107385595	2	'soundtrack album series'@en	0.0%
Q1071027	2	'personal name'@en	0.0%
Q10701048	2	'traffic law'@en	0.0%
Q106905561	2	'financial statement metric'@en	0.0%
Q10690215	2	'figure of speech'@en	0.0%
Q1068842	2	'footbridge'@en	0.0%
Q1066984	2	'financial centre'@en	0.0%
Q1066538	2	'National Central City'@en	0.0%
Q106517174	2	'Option municipality'@en	0.0%
Q1063547	2	'voice type'@en	0.0%
Q1062710	2	'municipality of Bolivia'@en	0.0%
Q106192073	2	'superconducting element'@en	0.0%
Q106071004	2	'town of New York'@en	0.0%
Q105890973	2	'supernatural realm'@en	0.0%
Q1058795	2	'body fluids'@en	0.0%
Q105538253	2	'online shop'@en	0.0%
Q10526681	2	'court chapel / court capella'@en	0.0%
Q10519151	2	'honorary member'@en	0.0%
Q1049467	2	'Rakshasa'@en	0.0%
Q104782082	2	'territory outside RCM'@en	0.0%
Q104624828	2	'book form'@en	0.0%
Q104437412	2	'basketball terminology'@en	0.0%
Q1044361	2	'Feistel cipher'@en	0.0%
Q104027169	2	'anatomical system type'@en	0.0%
Q10387689	2	'unit of power'@en	0.0%
Q103817	2	'indigenous people'@en	0.0%
Q103813668	2	'Circus apparatus'@en	0.0%
Q10373548	2	'whisky distillery'@en	0.0%
Q1025961	2	'capital of Japan'@en	0.0%
Q1017546	2	'list of districts and neighborhoods of Los Angeles'@en	0.0%
Q101430687	2	'spouse duo'@en	0.0%
Q101408242	2	'filestore'@en	0.0%
Q101244523	2	'upper secondary school'@en	0.0%
Q100748418	2	'Wikimedia anime series discography'@en	0.0%
Q100746750	2	'Wikimedia video game music discography'@en	0.0%
Q100731037	2	'Native American organization'@en	0.0%
Q100721610	2	'Wikimedia tv series soundtrack discography'@en	0.0%
Q100707366	2	'Wikimedia talent show discography'@en	0.0%
Q1006876	2	'borough in the United Kingdom'@en	0.0%
Q100212002	2	'subjective quality'@en	0.0%
Q100195948	2	'relative quality'@en	0.0%
Q998672	1	'book fair'@en	0.0%
Q99662445	1	'fictional extraterrestrial species'@en	0.0%
Q99642674	1	'research unit'@en	0.0%
Q99600509	1	'organic polymer'@en	0.0%
Q995268	1	'F type'@en	0.0%
Q99518990	1	'opening hours'@en	0.0%
Q99292807	1	'delta-amino acid'@en	0.0%
Q99250424	1	'septet'@en	0.0%
Q992253	1	'confraternity'@en	0.0%
Q98930503	1	'astrological concept'@en	0.0%
Q98929991	1	'place'@en	0.0%
Q98758865	1	'greyhound race'@en	0.0%
Q987057	1	'Olympic mascot'@en	0.0%
Q98658352	1	'higher education institution directly under Ministry of Education of the People’s Republic of China'@en	0.0%
Q986177	1	'mediterranean sea'@en	0.0%
Q98608879	1	'Wikimedia bootlegs discography'@en	0.0%
Q98579904	1	'tractor brand'@en	0.0%
Q98391050	1	'nuclear tests series'@en	0.0%
Q98374631	1	'transport by country or region'@en	0.0%
Q98216781	1	'recurring program segment'@en	0.0%
Q98097118	1	'strategy for the iterated prisoner\'s dilemma'@en	0.0%
Q980357	1	'grammatical category'@en	0.0%
Q9779	1	'alphabet'@en	0.0%
Q97669203	1	'macromolecular conformation'@en	0.0%
Q976327	1	'romanization'@en	0.0%
Q97430452	1	'performing arts industry'@en	0.0%
Q97371819	1	'municipality of Nepal'@en	0.0%
Q973560	1	'wooden roller coaster'@en	0.0%
Q97118982	1	'501(c)(5) organization'@en	0.0%
